Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem,
functional,Arusha,Karatu,Endamarariek,"35.69700061,-3.524761553",shallow well,0,800,1993,seasonal,243084021WP21,good,swn 80,unknown,unknown,Uhoranzi,Halmashauri ya mburu,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.70499641,-3.528543557",shallow well,0,3500,1993,enough,243084021WP22,good,nira/tanira,unknown,unknown,Uhoranzi,Halmashauri ya mburu,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.74499562,-3.449659691",river/lake,10,2000,1994,seasonal,243084021WP24,good,gravity,unknown,per bucket,Moroil,Moroil,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.73271166,-3.448595807",river/lake,10,400,1994,seasonal,243084021WP26,good,gravity,unknown,per bucket,Moroil,Moroil,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.73569698,-3.454041063",river/lake,10,800,1994,seasonal,243084021WP27,good,gravity,unknown,per bucket,Moroil,Moroil,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.73378846,-3.456466716",shallow well,2000,200,2009,enough,243084021WP28,good,india mark ii,unknown,annually,Belgij,Belgij,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.7319833,-3.455995834",shallow well,2000,250,2011,enough,243084021WP29,salty,india mark ii,unknown,annually,Belgij,Belgij,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.73815669,-3.460164187",shallow well,2000,350,2011,enough,243084021WP30,salty,india mark ii,unknown,annually,Belgij,Belgij,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.74150906,-3.461113852",shallow well,2000,250,2011,enough,243084021WP31,salty,india mark ii,unknown,annually,Belgij,Belgij,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.72974488,-3.461811395",river/lake,10,100,1994,seasonal,243084021WP32,good,gravity,unknown,per bucket,Moroil,Moroil,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.65180356,-3.493797929",river/lake,10,520,1994,seasonal,243084021WP03,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.73576835,-3.470157493",shallow well,10,150,2011,enough,243084021WP34,salty,india mark ii,unknown,per bucket,Belgij,Belgij,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.72145023,-3.467457715",river/lake,10,50,1994,seasonal,243084021WP36,good,gravity,unknown,per bucket,Moroil,Moroil,vwc,none,
functional,Arusha,Karatu,Endamarariek,"35.73705223,-3.468206227",shallow well,2000,150,2011,enough,243084021WP33,salty,india mark ii,unknown,annually,Belgij,Belgij,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33197975,-3.522013755",river/lake,30,200,1998,enough,243084071WP28,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33297061,-3.519602961",river/lake,30,800,1998,enough,243084071WP27,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33551044,-3.518250587",river/lake,30,1000,1998,enough,243084071WP12,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.31534633,-3.502464155",river/lake,30,800,2010,enough,243084071WP19,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.3209063,-3.501963678",river/lake,30,800,2012,enough,243084071WP20,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33220883,-3.507834741",river/lake,30,500,2010,enough,243084071WP21,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33594326,-3.512311258",river/lake,30,500,1998,enough,243084071WP22,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33463488,-3.514572089",river/lake,30,800,1998,enough,243084071WP23,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33796284,-3.510470089",river/lake,30,500,1998,enough,243084071WP24,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.33996054,-3.508278426",river/lake,30,1000,1998,enough,243084071WP25,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endamaghang,"35.35405406,-3.496166664",river/lake,30,500,2012,enough,243084071WP26,good,gravity,unknown,per bucket,ISF,ISF,vwc,none,
functional,Arusha,Karatu,Endabash,"35.59746712,-3.584401635",river/lake,10,200,1994,seasonal,243084041WP05,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61729142,-3.504683875",river/lake,10,600,1994,seasonal,243084041WP21,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61213511,-3.580375772",river/lake,10,800,1994,seasonal,243084041WP07,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.60395509,-3.523602341",river/lake,10,600,1994,seasonal,243084041WP28,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.6674934,-3.531625664",river/lake,10,500,1994,seasonal,243084041WP31,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62285624,-3.5101238",river/lake,10,620,1994,seasonal,243084041WP22,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.66501641,-3.541445099",river/lake,10,350,1994,seasonal,243084041WP32,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62401391,-3.471431486",river/lake,10,800,1994,seasonal,243084021WP13,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62256149,-3.492583085",river/lake,10,600,1984,seasonal,243084021WP14,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62563182,-3.488227612",river/lake,10,800,1994,seasonal,243084021WP15,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.64903589,-3.521757674",river/lake,10,600,1994,seasonal,243084041WP24,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.64435661,-3.528146757",river/lake,10,600,1994,seasonal,243084041WP25,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.63843601,-3.537637237",river/lake,10,608,1994,seasonal,243084041WP26,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62678152,-3.522420958",river/lake,10,600,1994,seasonal,243084041WP29,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61804694,-3.580630667",river/lake,10,400,2009,seasonal,243084041WP09,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61947811,-3.517577309",river/lake,10,650,1994,seasonal,243084041WP30,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.60544341,-3.528273567",river/lake,10,600,1994,seasonal,243084041WP27,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.63569727,-3.509356753",river/lake,10,600,1994,seasonal,243084041WP23,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61557318,-3.501673114",river/lake,10,609,1994,seasonal,243084041WP20,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61350573,-3.529022186",river/lake,10,600,1994,seasonal,243084041WP19,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.60894098,-3.576807843",river/lake,10,300,1994,seasonal,243084041WP01,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.58111034,-3.568028687",river/lake,10,100,1994,seasonal,243084041WP02,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.59618653,-3.574661306",river/lake,10,200,1994,seasonal,243084041WP03,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.6049075,-3.58415447",river/lake,10,200,1994,seasonal,243084041WP04,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61261793,-3.583523995",river/lake,10,400,1994,seasonal,243084041WP06,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62118319,-3.569323628",river/lake,10,300,1994,seasonal,243084041WP14,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61369344,-3.579499491",river/lake,10,400,1994,seasonal,243084041WP08,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.66345651,-3.545123083",river/lake,10,500,1994,seasonal,243084041WP33,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62739617,-3.56532985",river/lake,10,300,1994,seasonal,243084041WP12,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62083387,-3.578486833",river/lake,10,250,1994,seasonal,243084041WP10,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.62709922,-3.556895239",river/lake,10,230,1994,seasonal,243084041WP13,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.60834678,-3.543832092",river/lake,10,300,1994,seasonal,243084041WP18,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61292707,-3.575204392",river/lake,10,300,1994,seasonal,243084041WP15,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.61019067,-3.563609667",river/lake,10,300,1994,seasonal,243084041WP16,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Karatu,Endabash,"35.60814162,-3.556066599",river/lake,10,200,1994,seasonal,243084041WP17,good,gravity,unknown,per bucket,Miziriol,Miziriol,vwc,none,
functional,Arusha,Arusha Urban,Elerai,"36.66147328,-3.361946314",borehole,0,1,2000,enough,02032001172WP14,good,submersible,unknown,other,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66352066,-3.372716798",borehole,20,1,2000,enough,02032001172WP02,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66329709,-3.363803273",borehole,30,1,2000,enough,02032001172WP11,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66421032,-3.372112683",borehole,20,630,2000,enough,02032001172WP01,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66191686,-3.3638224",borehole,25,1,2000,enough,02032001172WP09,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66032043,-3.363562581",borehole,25,600,2000,enough,02032001172WP08,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.65746371,-3.370153463",borehole,50,720,2000,insufficient,02032001172WP05,good,submersible,unknown,per bucket,,,water authority,none,
functional,Arusha,Arusha Urban,Elerai,"36.66003842,-3.373069582",borehole,30,230,2000,enough,02032001172WP04,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66161491,-3.37254003",borehole,30,1230,2000,enough,02032001172WP03,good,submersible,unknown,per bucket,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.66096639,-3.362751912",borehole,0,1,2000,enough,02032001172WP12,good,submersible,unknown,monthly,,,water board,none,
functional,Arusha,Arusha Urban,Elerai,"36.65564283,-3.365190338",borehole,0,860,2010,insufficient,02032001172WP07,good,india mark ii,unknown,on failure,,,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.26103565,-2.877494571",river/lake,0,2000,2001,insufficient,0206310012WP01,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.28338747,-3.029434447",river/lake,0,3800,1978,insufficient,0206310012WP28,good,gravity,unknown,on failure,Ministry of Water,DWE,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.29178971,-2.984335875",river/lake,0,3000,1978,insufficient,0206310012WP24,good,gravity,unknown,on failure,Ministry of Water,DWE,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.21076635,-2.93561177",river/lake,0,250,2001,insufficient,0206310012WP20,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.21112532,-2.935740077",river/lake,0,400,2001,insufficient,0206310012WP19,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.23434486,-2.937241801",river/lake,0,6000,1978,insufficient,0206310012WP16,good,gravity,unknown,on failure,Ministry of Water,DWE,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.29198903,-2.990088831",river/lake,0,700,2012,insufficient,0206310012WP26,good,gravity,unknown,on failure,VWC,NJOONJOO,parastatal,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.26489637,-2.903426227",river/lake,0,120,2011,insufficient,0206310012WP05,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.26156712,-2.913727867",river/lake,0,250,2010,insufficient,0206310012WP06,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.25669888,-2.91359457",river/lake,0,357,2000,insufficient,0206310012WP07,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.25513426,-2.907945208",river/lake,0,350,2002,insufficient,0206310012WP08,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.24824541,-2.914299785",river/lake,0,50,2001,insufficient,0206310012WP12,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.24362223,-2.923938644",river/lake,0,150,2005,insufficient,0206310012WP13,good,gravity,unknown,on failure,VWC,VWC,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.23166936,-2.929263234",river/lake,0,100,2012,insufficient,0206310012WP14,good,gravity,unknown,on failure,VWC,OLOMOLOKI,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.25691633,-2.901607684",river/lake,0,100,2001,insufficient,0206310012WP03,good,gravity,unknown,on failure,KKKT,KKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.21386823,-2.930241567",river/lake,0,200,2001,insufficient,0206310012WP21,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.28311122,-3.028930582",river/lake,0,3500,1978,insufficient,0206310012WP27,good,gravity,unknown,on failure,Ministry of Water,DWE,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.25600871,-2.9198693",river/lake,0,60,2011,insufficient,0206310012WP10,good,gravity,unknown,per bucket,VWC,LOLMOLOKI,vwc,none,
functional,Arusha,Longido,Eleng'ata Dapash,"36.26089925,-2.88640648",river/lake,0,150,2001,insufficient,0206310012WP02,good,gravity,unknown,on failure,KKKT,KKKT,vwc,none,
functional,Arusha,Ngorongoro,Digodigo,"35.72955357,-2.145176502",other,0,250,2007,insufficient,0205300702WP01,good,gravity,unknown,never pay,Clause,Clause workers,vwc,none,
functional,Arusha,Ngorongoro,Digodigo,"35.73425519,-2.144647821",spring,0,450,2003,insufficient,0205300702WP04,good,gravity,unknown,never pay,Clause,Clause workers,vwc,none,
functional,Arusha,Ngorongoro,Digodigo,"35.75295837,-2.13711978",spring,0,350,2007,insufficient,0205300702WP08,good,gravity,unknown,never pay,ERETO,ERETO,parastatal,none,
functional,Arusha,Ngorongoro,Digodigo,"35.75584285,-2.135308229",spring,0,400,2007,insufficient,0205300702WP09,good,gravity,unknown,never pay,ERETO,ERETO,parastatal,none,
functional,Arusha,Ngorongoro,Digodigo,"35.75209508,-2.138421117",spring,0,180,2007,insufficient,0205300702WP10,good,gravity,unknown,never pay,ERETO,ERETO,parastatal,none,
functional,Arusha,Ngorongoro,Digodigo,"35.75288362,-2.138787764",spring,0,430,2007,insufficient,0205300702WP11,good,gravity,unknown,never pay,ERETO,ERETO,parastatal,none,
functional,Arusha,Ngorongoro,Digodigo,"35.75106224,-2.138670134",spring,0,250,2007,insufficient,0205300702WP12,good,gravity,unknown,never pay,ERETO,ERETO,parastatal,none,
functional,Arusha,Ngorongoro,Digodigo,"35.75211748,-2.137990584",rainwater harvesting,0,300,2012,seasonal,0205300702WP13,good,gravity,unknown,never pay,ERETO,ERETO,parastatal,none,
functional,Arusha,Ngorongoro,Digodigo,"35.77140818,-2.127863956",spring,0,280,2003,insufficient,0205300702WP14,good,gravity,unknown,never pay,ERETO,ERETO,vwc,none,
functional,Arusha,Arusha Urban,Daraja Mbili,"36.689861,-3.386958352",spring,0,860,2000,enough,02032001112WP02,good,gravity,unknown,never pay,,,water authority,none,
functional,Arusha,Arusha Urban,Daraja Mbili,"36.69504581,-3.381719561",borehole,0,750,2010,enough,02032001112WP03,good,india mark ii,unknown,never pay,,,water authority,none,
functional,Arusha,Arusha Urban,Daraja Mbili,"36.68824574,-3.380783232",spring,0,2100,2000,enough,02032001112WP01,good,gravity,unknown,never pay,,,water authority,none,
functional,Arusha,Karatu,Daa,"35.4987606,-3.384586111",river/lake,10,50,2010,enough,243084081WP16,good,gravity,unknown,per bucket,Ncaa,Ncaa,vwc,none,
functional,Arusha,Karatu,Daa,"35.49691481,-3.381606494",river/lake,10,800,2010,enough,243084081WP19,good,gravity,unknown,per bucket,Ncaa,Ncaa,vwc,none,
functional,Arusha,Karatu,Daa,"35.49545435,-3.379658186",river/lake,10,1200,2010,enough,243084081WP18,good,gravity,unknown,per bucket,Ncaa,Ncaa,vwc,none,
functional,Arusha,Karatu,Daa,"35.58214138,-3.38776216",river/lake,5,200,2002,enough,243084081WP10,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.49780731,-3.382043579",river/lake,10,150,2010,enough,243084081WP17,good,gravity,unknown,per bucket,Ncaa,Ncaa,vwc,none,
functional,Arusha,Karatu,Daa,"35.49970553,-3.387722377",river/lake,10,250,2010,enough,243084081WP15,good,gravity,unknown,per bucket,Ncaa,Ncaa,vwc,none,
functional,Arusha,Karatu,Daa,"35.50228304,-3.392246955",river/lake,10,800,2010,enough,243084081WP14,good,gravity,unknown,per bucket,Ncaa,Ncaa,vwc,none,
functional,Arusha,Karatu,Daa,"35.59734221,-3.376049322",river/lake,5,200,2002,enough,243084081WP13,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.57449454,-3.394681094",river/lake,5,80,2002,enough,243084081WP01,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.57844399,-3.380213601",river/lake,5,200,2002,enough,243084081WP12,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.57157338,-3.405042746",river/lake,5,300,2002,enough,243084081WP02,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.57561153,-3.414388662",river/lake,5,150,2002,enough,243084081WP03,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.58039056,-3.414096971",river/lake,5,150,2002,enough,243084081WP04,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
functional,Arusha,Karatu,Daa,"35.58602311,-3.401186072",river/lake,5,150,2002,enough,243084081WP05,good,gravity,unknown,per bucket,Private Individual,Dmdd,vwc,none,
